,Experiment,Time,Species,Gm,Drought,Nutrient_Deficiency,Fs,Salinity,Photo,Ci,Cond,CTleaf,Trmmol,WUEi,WUEin,Fv_Fm,Fv_Fo,PI,SLA,LWC,Suc,OP,OP100,RWC,WP,N,C,Neoxanthin,Violaxanthin,Lutein,Zeaxanthin,Chl_b,Chl_a,B_carotene,Glucose,Fructose,Sucrose,Sugars,Starch,Ellagic,Gal,Rut,CTs
120,2018_EEL,1,Black Walnut,1,0,0,0,0,14.5033378,277.1704806,0.298890069,32.69426222,5.321244251,2.323460732,58.37352259,0.769126692,3.141616987,0.977582465,227.2929787,63.42382508,2.734369563,1.375803067,1.009245591,80.50286553,0.705681355,2.012783381,45.06071897,28.65264477,0.347358353,330.1944052,76.09087043,326.0765024,602.7315209,166.1209676,5.02730362,4.632061842,2.412061495,11.77766739,6.16405456,132.6313324,72.34453167,31.78704452,13.04788315
122,2018_EEL,1,Black Walnut,0,0,0,0,0,10.6104901,293.2846279,0.285023739,34.05210555,4.715241736,2.342654406,48.01995739,0.76676028,2.692669364,0.83552501,201.3547345,59.81567166,2.438001034,1.734682382,1.004415099,84.87477507,0.549773943,1.324082484,45.53312211,19.04390174,0.289328009,137.2790132,63.29850472,239.9509231,202.3829013,129.14186,5.803001026,3.768572852,2.0585358,11.62365526,5.431303798,253.6349892,59.71690212,37.79103945,16.49202013
123,2018_EEL,1,Black Walnut,1,0,0,0,0,12.41425559,284.433664,0.323723624,32.27895722,5.549604882,2.577211551,48.66594653,0.773004823,2.834945102,0.956195552,196.1629559,60.29119568,2.557533894,1.114433095,0.468007489,87.51809281,0.602032074,1.383549491,44.48814512,20.47599532,0.307234101,172.170382,80.63429012,473.5514371,568.8269453,111.5619161,6.992097061,4.331691119,1.98326742,12.62901688,6.644651271,205.536207,74.08981214,32.84146517,17.12415828
124,2018_EEL,1,Black Walnut,0,0,0,0,0,17.18316349,270.2006073,0.350330598,32.47484245,5.412219909,3.448649211,56.78082285,0.8075704,4.178346084,1.875218098,142.0243684,57.27400507,2.169716467,1.435772048,0.779978261,85.31794319,0.946177487,2.418678444,45.72004674,29.65755818,0.398409027,470.9253809,32.2778715,552.1947128,903.1257706,172.9326672,4.658784193,3.803784762,2.667394398,11.65117978,4.728049937,209.1468673,58.51278183,29.10431596,14.17244477
125,2018_EEL,1,Black Walnut,1,0,0,0,0,13.6935592,269.5236382,0.351064156,31.79496482,5.386696012,2.704837514,55.382134,0.769397937,3.035342565,0.993484495,203.8759418,59.65117838,2.364238207,2.09386631,1.157102853,83.37609996,0.566883061,1.601725903,45.61759784,25.48570787,0.360733275,348.9693222,58.56071572,503.6507482,630.0409998,193.8746318,5.796115626,4.629316951,2.451790883,12.34942909,6.599176895,152.5021072,4.64548624,38.61292817,11.09472026
127,2018_EEL,1,Black Walnut,0,0,0,0,0,14.51050159,256.6434,0.284819011,30.77431706,5.199981425,2.651246782,66.18443342,0.772542917,3.08174919,1.091868208,218.7210491,62.71192895,2.727054398,1.600942929,0.825939314,84.83845258,0.889463031,2.098316491,44.89174973,33.1505816,0.31728773,385.2883476,79.73535781,546.9727238,766.7504456,173.0279484,6.448788753,5.014173804,1.774038792,13.75653117,6.818117911,174.5047777,59.48839667,32.86912522,11.87332137
128,2018_EEL,1,Black Walnut,1,0,0,0,0,11.12721789,275.3902922,0.295778859,33.5126329,4.876284332,2.327233033,57.47052667,0.772292198,3.19279991,0.921503968,215.8024434,60.90987343,2.493017172,1.926522803,1.032782461,82.2232385,0.83080932,1.885175139,45.6554972,26.64218353,0.242419384,463.620325,72.1527384,457.0382514,849.7142082,199.5304168,6.722350144,4.393112535,1.497137282,13.48831016,5.646639428,72.19771469,60.98637219,36.02444891,16.45005216
129,2018_EEL,1,Black Walnut,1,0,0,0,0,11.74439108,277.3279827,0.315900618,32.97866529,5.798174085,1.70621405,54.37574544,0.760790342,2.600649273,0.766316691,200.20275,59.42477273,2.48411357,1.390417657,0.840070695,84.66015523,1.129116239,1.242552126,44.40169008,16.59181892,0.356046814,127.4630681,73.81305824,306.2869264,530.0139844,150.4090967,6.096950209,4.115366862,2.149673916,12.69809623,8.138145827,133.3842212,42.89186591,37.96943864,15.96747703
130,2018_EEL,1,Black Walnut,1,0,0,0,0,15.87349614,267.8876164,0.326276331,32.12545576,5.777623816,2.809149652,56.80613917,0.794994453,3.472676871,1.384675184,275.6844229,66.82158552,3.085087083,1.027734934,0.644196503,87.62654294,0.13018758,2.211936893,43.88891899,29.45036579,0.151911456,412.8843884,58.58571714,1022.920124,1353.988323,128.072979,6.893288358,4.15852123,1.41141469,13.17980522,6.087278735,282.9121868,108.3497232,19.68820914,14.43655755
131,2018_EEL,1,Black Walnut,0,0,0,0,0,13.51473072,288.9858447,0.303016389,33.1215643,4.324741339,4.216266736,41.14061328,0.788280347,3.845157304,1.573997425,208.7299543,63.42138495,2.664867796,1.250085578,1.147608782,84.78579834,0.103542783,2.504551536,45.03419843,22.65660075,0.227933038,511.545107,62.85679072,571.2217242,1040.913232,227.8233965,5.204390825,4.28742329,1.793718467,9.833343105,5.669267409,77.22847069,10.48358406,21.06906437,10.18188092
132,2018_EEL,1,Black Walnut,1,0,0,0,0,12.35722696,309.3983658,0.304968051,30.78271987,5.445541359,2.068443366,40.51867102,0.755611927,2.362356444,0.589980775,235.452449,64.93218999,2.775713858,1.854271286,0.746062465,82.70524141,1.08577126,1.481821414,45.20464088,27.35508076,1.0628080579999999,197.0055811,50.49620555,143.742859,373.8113827,102.6326289,6.398601447,3.653335265,2.501033695,12.14588934,3.890152896,208.2329482,125.7753236,57.41603186,19.64660187
133,2018_EEL,1,Black Walnut,0,0,0,0,0,13.25058041,284.2135192,0.346323795,33.89520794,5.38956209,3.074451666,47.12041784,0.768043048,3.14107814,0.95528442,170.8055029,58.90518315,2.278214484,1.569731866,1.000893894,85.11132402,0.584650873,1.682456313,45.11764875,22.31228882,0.32367545,157.5556576,51.82627797,191.9014342,230.2717641,150.6509182,5.861332308,3.63036063,2.663551318,10.49602712,5.761793257,150.9877347,69.5760517,35.08607655,16.5514768
134,2018_EEL,1,Black Walnut,1,0,0,0,0,16.27524487,280.8957984,0.310313858,32.07648342,4.837493668,3.723535277,52.90946623,0.807561765,4.234738679,1.983534909,146.503187,59.47972955,2.338803102,1.194812095,0.914144149,90.9235746,1.031170945,2.775694279,45.87644359,31.27529472,0.742899866,564.3448477,29.47945119,523.0851629,1143.940249,184.3719813,5.009683378,3.960077961,1.977895356,10.86051648,3.678434733,220.7884638,76.03110267,23.02467075,12.20337699
135,2018_EEL,1,Black Walnut,0,0,0,0,0,16.6347398,282.8082348,0.30896597,32.23087733,5.833338392,2.714020451,47.38706306,0.799554525,3.762523436,1.34379754,214.2899281,61.03518457,2.439476931,2.0625276,1.202221004,81.31866697,1.192899227,2.560477178,45.72288724,27.58267364,0.435493944,537.2052345,54.52152076,368.4405066,839.3484864,205.8521543,5.554552919,4.444580456,2.30327777,13.864329,4.207914257,103.2772114,63.02063336,33.8576261,11.81773508
136,2018_EEL,1,Black Walnut,0,0,0,0,0,14.69353696,264.7895785,0.362150842,28.58130038,5.637471074,2.961851172,57.42621406,0.75524316,3.063569032,0.70096942,181.3961287,58.313807,2.178749216,2.337288715,1.152293373,84.3461689,1.068355204,1.674188673,45.99482259,27.48858824,0.752191662,227.5213479,54.53295998,65.15808268,378.6261857,165.8437086,5.762199286,4.193446893,3.487569861,11.39981027,5.704755803,141.6200404,52.62539989,44.63874216,13.42311688
137,2018_EEL,1,Black Walnut,1,0,0,0,0,16.29812068,264.5834798,0.317694286,29.74799046,6.192400384,3.247914189,56.03270994,0.792297436,3.541710023,1.3040863599999999,210.9304898,62.57480647,2.726779085,1.159577497,0.598101768,86.52134111,0.42487946,2.057665575,44.5543385,23.65214843,0.252984948,399.0222548,56.03949628,533.7757433,986.2220965,176.0451365,5.707753416,4.914288647,2.635270033,12.70360183,8.307534458,121.9999063,59.09236388,25.82268696,12.64971362
138,2018_EEL,1,Black Walnut,1,0,0,0,0,15.90329467,290.1047368,0.396759834,29.69784749,7.191861589,1.696124146,41.72702411,0.741837091,2.387342968,0.462834872,214.1145191,60.68402012,2.526694779,1.39127991,0.812243114,83.75273706,0.740026043,1.19925043,44.23531731,19.39863763,0.348989543,112.0451898,44.31125044,246.3530036,718.8270611,97.30323073,5.284492204,4.136531786,3.391069102,12.58437106,7.648529448,228.1742156,53.80198509,58.29529074,18.42671713
139,2018_EEL,1,Black Walnut,0,0,0,0,0,13.20861628,259.8186824,0.367834594,33.12081629,5.061948484,3.319961356,63.84278014,0.779237323,3.462367273,0.970043914,208.6387997,60.35348642,2.420129564,2.258491818,1.112638669,82.14975515,0.555754407,1.85576955,45.29579443,21.00785587,0.248317199,307.7930497,30.73694048,400.249978,584.0001559,188.1654797,5.865592197,4.297082716,2.529390244,10.74582995,6.143361326,68.96556111,36.60412585,38.5508921,12.88720098
140,2018_EEL,1,Black Walnut,1,0,0,0,0,12.24786446,319.1771414,0.301723242,30.27099517,4.722319288,2.869187473,35.57670937,0.747848384,2.578942392,0.564953376,250.9506767,64.58351298,2.749675336,1.912830965,1.320580793,82.51697811,1.198807796,1.722752795,45.59635266,13.24837822,0.992981595,317.813249,38.10387828,284.4844484,362.8965684,114.0091256,6.317181622,3.77837207,1.282408053,11.60543079,6.207935121,16.06902348,92.41403515,46.2491553,18.21002576
141,2018_EEL,1,Black Walnut,1,0,0,0,0,12.39321058,268.4382322,0.241919306,33.90073803,4.590513958,2.393363818,52.56719573,0.764780874,2.927427507,0.918192248,275.305854,68.16435076,3.219674191,1.376320222,0.649287841,87.61352321,0.373036375,2.389776046,43.63010268,27.78461902,0.746283332,383.5749846,112.0404223,855.8397671,929.6942326,158.1471906,6.08531137,5.178304439,1.809289669,13.82668487,7.890893912,217.8935484,110.8020096,22.69747716,11.50058565
142,2018_EEL,1,Black Walnut,1,0,0,0,0,12.6554756,301.4757165,0.332120619,32.18180827,5.143208578,3.346040674,39.32767176,0.773874887,2.864170354,0.863936402,276.8206173,65.81827774,2.843063286,2.025284244,1.406421586,82.20478008,1.21277102,1.574573707,45.4345883,20.50123669,0.847167184,416.1671291,41.4224088,455.8142257,502.7274081,146.6597661,6.325044209,4.156910893,1.962695018,12.65795346,6.720148183,72.14608204,85.89527317,43.55975208,16.1984367
143,2018_EEL,1,Black Walnut,1,0,0,0,0,8.195574502,320.5455474,0.271775786,32.09251874,4.672359611,1.993202115,38.12002439,0.713492329,1.737732978,0.296614228,233.152213,62.30929895,2.560936528,1.983941369,1.204861461,85.84365602,1.283614118,1.207943728,45.45285865,16.13108062,0.169539546,140.8551411,67.15212364,67.42991052,204.970352,96.62533785,6.375393757,4.262042468,2.291211851,13.26862692,5.459818861,152.3751052,83.70964138,59.70037368,20.48989206
144,2018_EEL,1,Black Walnut,0,0,0,0,0,10.38535734,296.9943848,0.287802953,33.85105477,4.245084437,2.560010864,45.79242662,0.757238372,2.780248,0.776351216,241.7817964,63.24274973,2.647929722,2.258049798,1.202655555,84.09575269,0.476769233,1.947963557,45.67733183,24.3676489,0.797330784,342.6933264,46.30749434,514.0325482,488.0813144,131.0224209,6.153144316,4.161601309,1.28981192,11.75091306,6.167933389,95.71604303,28.51619921,33.07576325,13.46767457
145,2018_EEL,1,Black Walnut,1,0,0,0,0,15.21681536,265.3896354,0.285045863,33.23156434,5.306374071,3.619014187,60.12950549,0.766787631,3.114719489,1.016780673,249.6601065,65.77382028,2.934380843,1.256611448,1.293285634,83.36985694,0.565349893,2.166911808,44.38337922,28.62219401,0.206322847,482.8625996,91.57885126,556.0228443,973.1596988,216.4457658,6.175257208,5.309636116,1.838691899,13.2645946,7.666120973,105.5306536,81.60454431,25.83061436,14.9398931
146,2018_EEL,1,Black Walnut,1,0,0,0,0,7.934098109,291.4644167,0.273019224,32.70680134,3.717807692,3.056432823,44.82032618,0.751631992,2.448096035,0.814174532,257.850894,62.46154335,2.700906103,2.046567991,0.860971255,84.53671776,0.525839349,1.245816435,44.7615401,21.51393503,0.019074334,351.9559427,71.26772929,693.7759044,595.9593157,160.7023457,6.020363268,3.750659533,1.462819141,12.14829292,6.442664947,130.6487843,90.83724345,35.05625774,16.97798326
147,2018_EEL,1,Black Walnut,0,0,0,0,0,8.827103435,285.002566,0.272501384,35.34775621,3.823450365,3.360142041,47.95235674,0.760012529,2.911352892,0.914216757,192.2829882,59.85993352,2.414613543,2.082700025,1.025577798,84.56720908,0.440052214,1.649364653,46.06209836,18.61686239,0.111575277,256.067972,88.48483382,296.5957982,274.8047591,170.0581699,6.724579953,4.181618447,2.253004572,13.45270095,5.722829034,127.1556997,59.67546406,29.23516982,16.89888444
148,2018_EEL,1,Black Walnut,0,0,0,0,0,11.12765611,285.9888822,0.272787473,31.55525165,4.917348731,1.873499928,50.32688083,0.750993045,2.523788884,0.64681077,248.437965,62.85466491,2.692379022,1.924645971,0.941926349,83.4546463,0.342400546,1.648562536,45.72310709,30.66908342,0.265710615,275.9427327,74.51808949,280.153969,643.1764952,133.7669436,6.196787037,4.083727676,1.224723606,11.76019725,5.511623593,94.86248289,44.32177113,42.83199891,14.60967867
149,2018_EEL,1,Black Walnut,1,0,0,0,0,15.88856691,286.8233462,0.353155864,30.17334113,5.928741844,3.15606535,44.05823052,0.779711097,3.100007744,0.925884945,246.8274172,63.03173494,2.754007609,1.843649608,1.033903864,83.42245139,0.370583238,1.844055827,45.16601565,29.03237256,0.275144782,394.4925554,55.70454552,411.0120785,472.4251187,199.9183313,5.76644156,4.059503564,2.501688257,11.79891711,4.635405441,170.7426528,84.30023899,39.33725348,14.15319436
150,2018_EEL,1,Black Walnut,0,0,0,0,0,13.33817299,272.2832369,0.293883679,31.61784759,4.401200515,3.672504211,56.4464103,0.785695812,3.729126976,1.259499661,178.5517186,57.98081754,2.186866858,2.315327307,1.552533498,82.64111359,0.766324231,2.257395872,46.3142183,20.3191203,0.387115284,445.9780669,52.01914976,241.4291492,493.8091625,217.5211237,5.426722997,4.542992666,2.152863,11.49041791,5.042809893,16.51470139,41.89089555,26.32274312,10.87552111
151,2018_EEL,1,Black Walnut,0,0,0,0,0,17.55611108,289.0434824,0.328759072,29.93176561,5.580695331,3.771725767,44.86948498,0.802005262,3.663296936,1.42738097,224.1980316,66.48498813,2.949454212,1.276903492,0.975062886,84.6578793,0.3523752,1.993270922,44.78338653,23.7218494,1.082563931,447.1085542,43.43590297,565.4319729,801.0249254,159.2676805,5.420894546,3.852003807,1.770389145,10.66572112,5.262091859,123.727616,51.31842762,35.14237641,15.40758226
152,2018_EEL,1,Black Walnut,0,0,0,0,0,15.35130214,276.820289,0.308691447,31.72750228,5.694842219,3.001700648,49.85425062,0.787205465,3.692775324,1.238380088,196.2496454,61.20786847,2.51072823,1.958829907,1.015729721,82.61308428,0.60275899,2.021768248,45.80303105,29.95072718,0.106505609,476.8953573,59.92936269,328.5750261,661.5097889,229.8482126,6.004972098,4.184627716,2.238104364,11.80339675,4.913162965,151.0687133,84.61094895,28.96446263,14.67249112
153,2018_EEL,1,Black Walnut,1,0,0,0,0,14.07824039,276.0886165,0.354248148,30.98759826,6.178453242,2.100978591,57.3146476,0.734874563,2.284379865,0.469380124,240.6661127,66.9021534,2.89815318,1.693456334,0.855609943,83.2760823,1.158942566,1.648691796,44.87626219,25.37155572,0.881291916,259.3900701,57.67542958,79.95697523,681.9610376,153.6190761,6.813967841,4.257660817,2.765819313,13.28319697,3.946375893,180.5614272,153.5747399,62.64719256,21.14134523
154,2018_EEL,1,Black Walnut,1,0,0,0,0,15.42581856,256.5094858,0.327821364,33.06276198,5.766637806,3.521150516,60.96048604,0.772352474,3.195846135,1.075892584,248.0993052,64.09425207,2.851159606,1.171116008,0.813000918,86.02337493,0.485994993,2.041953135,43.94863684,29.72156362,0.267990432,317.2668319,77.00302404,841.2717191,778.8734711,137.2142,6.313805879,4.30709613,2.4927083,13.47166685,5.751267975,277.7107275,116.8972653,18.71437153,16.41620186
155,2018_EEL,1,Black Walnut,0,0,0,0,0,10.68964531,271.6221134,0.287949168,34.08448816,4.203390955,3.099654654,52.52437093,0.763812939,3.214961674,0.881934531,173.9406511,58.44014267,2.225203247,2.245592366,1.508715097,82.67354216,0.813364876,1.63810572,45.93941004,23.97154354,0.725922114,247.0267113,76.69997818,203.8731356,438.5912035,182.0270797,5.305072694,4.017596637,2.257092122,11.14236103,5.974636815,123.551023,37.40295323,35.19733778,17.36235353
156,2018_EEL,1,Black Walnut,0,0,0,0,0,14.79766222,270.9808343,0.327359733,31.91514649,6.200870262,2.275712729,53.97218469,0.762396007,3.116048868,0.952668036,209.6692095,64.07614868,2.750358572,1.208711379,0.572892909,85.63231105,0.898942377,1.720734359,45.16973922,27.21459212,0.845720148,376.0233284,72.7769667,269.2532482,982.9557606,166.530275,6.055379684,4.785869012,2.412858109,13.69271683,7.825496938,59.38832961,61.30439197,32.92571949,13.54671444
157,2018_EEL,1,Black Walnut,1,0,0,0,0,13.90411647,296.4912873,0.29935951,31.59847076,5.838976165,1.976315308,41.95530794,0.751456418,2.515435516,0.673964529,235.1053846,64.13366415,2.734823829,1.275160128,1.056666178,84.02773643,0.894531225,1.353790079,45.81290557,32.09046677,0.428761121,230.315573,67.43582448,232.9766975,453.6662791,138.4456506,5.970794724,4.232993159,2.226648495,11.65446793,5.833397958,197.3846059,60.31175391,43.3629572,14.27009408
158,2018_EEL,1,Black Walnut,1,0,0,0,0,12.65841694,281.7614749,0.324963125,31.17396635,5.514722904,2.127407934,53.22571871,0.768602053,2.993436974,0.786244142,246.9871981,65.09517381,2.823352676,1.75929886,1.056718897,81.93934036,1.111647958,1.79160067,45.08301712,28.03499719,0.850050854,262.9036442,59.28808393,347.8811113,514.3593403,111.356969,6.628675385,4.010994302,2.14591308,12.59971779,5.705108435,150.5404758,97.00647416,44.55435089,18.13868244
159,2018_EEL,1,Black Walnut,1,0,0,0,0,14.95133991,280.2074694,0.3037535,32.8143888,5.964829856,2.329090059,50.07562396,0.776042751,2.966710425,1.04532656,259.0547538,65.24616792,3.045716873,1.392557939,0.657874759,88.16970385,0.534043869,1.955601244,44.56226293,30.93514136,0.450787172,332.5790199,66.01814593,728.4055633,892.870858,120.2537626,5.993339418,4.888799644,1.459891281,13.26642956,8.380243287,115.3114808,54.34712157,19.1742669,11.08682927
162,2018_EEL,1,Black Walnut,0,0,0,0,0,13.32644953,284.2722692,0.360088915,33.57067648,5.904136963,3.051617265,54.45384824,0.753682168,2.669819475,0.681751254,163.6647563,57.24066159,2.279578793,1.71686211,0.663267102,85.58647432,1.002917867,1.118946863,44.95337543,15.57441218,0.176294197,81.53667214,40.77005501,289.2967461,374.1198395,138.057675,5.886098066,3.625477475,2.340711053,12.856556,6.766844508,283.9263617,97.84498517,41.35714074,20.48315355
163,2018_EEL,1,Black Walnut,0,0,0,0,0,14.47867203,278.5133275,0.310985392,31.75579112,5.298307142,3.337936979,54.67417007,0.795370438,3.602821127,1.339254411,280.6370427,67.51134134,3.159461434,1.13960435,1.09770618,85.80658608,0.095285538,2.176839875,43.3724879,28.81032903,0.741897146,331.6944577,34.40464203,825.0192108,818.4210658,142.1405349,5.02477368,3.684365031,2.544809969,13.19946329,6.087433398,58.15815844,48.21109397,17.74776506,11.80271198
164,2018_EEL,1,Black Walnut,1,0,0,0,0,14.47944072,268.3582622,0.298001651,32.568858,4.545297069,2.984339722,58.60641864,0.771001591,3.465377527,1.047941742,188.2339896,61.1696946,2.47759001,2.153554017,1.332127453,84.56729117,1.312479856,2.112512165,45.82920457,25.8227449,0.415308872,318.2485659,68.00181368,270.8882333,290.1900018,170.6433071,6.003107656,5.104606502,2.199846835,14.08343108,5.810603474,63.48558259,54.34966921,31.00388009,11.88848827
165,2018_EEL,1,Black Walnut,1,0,0,0,0,14.40368868,271.6490917,0.332437468,32.39940781,5.493443299,3.061812222,62.19918892,0.787799922,3.361098685,1.078876361,223.4860179,62.21820214,2.621318084,1.32795069,0.981662496,85.20238318,0.625269585,1.940647396,44.04758803,26.97948363,0.519647036,411.7661003,31.23494489,676.7324577,869.6330767,168.7983598,6.069750538,3.81340962,1.520428074,11.02845268,5.508059525,145.9034189,50.8795936,41.99136198,17.02185152
166,2018_EEL,1,Black Walnut,0,0,0,0,0,12.58191865,277.157596,0.302414183,33.15559619,4.861412058,2.026876813,53.71544471,0.765731618,3.278679005,1.002888586,224.8451033,61.80382643,2.584622792,1.838653311,1.258775629,82.32205081,0.987106909,1.728818183,45.87080462,31.03336641,0.417653103,371.196622,56.1301509,457.3559575,541.5424645,142.2290857,6.201670002,4.446083152,1.589272843,13.57534068,5.758580248,125.8745703,72.61411663,27.57459119,13.91850153
168,2018_EEL,1,Black Walnut,1,0,0,0,0,14.43936115,280.9706796,0.349987898,32.37025184,6.541550909,1.821718888,50.34161869,0.778832424,3.115930804,0.941987218,221.6271942,63.15300603,2.700898442,1.820672535,0.781101774,83.86740071,1.16975189,1.596923915,45.06877705,20.93410148,0.637999012,327.267516,44.54817939,293.5076001,627.6715317,136.3920028,6.993928378,3.987653294,2.164427578,12.57788876,6.782732889,118.2417332,70.27363976,39.27768579,15.63256023
170,2018_EEL,1,Black Walnut,0,0,0,0,0,6.523287969,285.6014511,0.299953761,33.10514528,3.659655106,2.790009048,46.83870736,0.732005161,2.255331708,0.549891285,225.0063319,62.94426123,2.631800374,1.879624822,1.255527923,83.33948261,0.587354262,1.412340649,44.74707593,17.21454613,0.379507688,183.9819509,73.86088031,409.3808558,410.0890632,136.0167659,6.208004559,3.573398852,2.173306016,12.0053746,5.607818701,32.75315523,78.66105472,48.48838526,17.86437162
171,2018_EEL,1,Black Walnut,0,0,0,0,0,10.4278304,292.9630047,0.282967869,31.01099481,3.77100136,4.138031105,46.6042321,0.792927522,3.757601854,1.429469386,175.0264702,60.25734668,2.33852161,1.863957134,1.404933142,82.89667642,1.249026797,2.355830391,45.88431981,19.50813031,0.643005831,519.5165922,46.20219095,466.8029603,949.2273942,204.0178782,5.410723361,4.360664004,1.986317269,11.72945766,4.973881335,22.47588844,45.43710021,25.30971378,12.93220345
173,2018_EEL,1,Black Walnut,1,0,0,0,0,11.72275854,268.3112481,0.339112999,32.34679018,5.450408632,2.159523464,59.71956335,0.724157819,2.450491273,0.484587922,223.4037136,62.88648792,2.737742946,1.379390247,0.587649251,84.70401694,0.230101116,1.430114333,45.1393336,28.89571607,0.323317175,238.5438873,88.01581216,256.8821738,632.5922855,171.4364619,7.045094594,4.008618259,2.409611412,12.86133428,5.263194534,164.5358913,105.9880739,37.46559059,19.22042243
174,2018_EEL,1,Black Walnut,1,0,0,0,0,14.08819362,264.0387734,0.339353106,31.88811083,5.392992656,2.970081754,61.34789261,0.779709039,3.459598772,1.015485222,182.3144449,58.11756995,2.199999049,1.481596455,1.002795673,82.62326677,0.794944063,1.91747349,45.57575613,26.37463798,0.537766394,294.5561284,40.5905707,321.6434622,813.2176911,167.5633181,5.416180324,4.305505807,2.149164853,10.7320114,6.115279192,143.239123,9.492338783,37.96291281,11.77977282
175,2018_EEL,1,Black Walnut,1,0,0,0,0,15.8283085,288.2212196,0.3468171,29.42325972,5.767576369,3.831540077,44.33388832,0.795478228,3.630434749,1.419807703,249.4765889,62.6871563,2.70735825,1.735901878,0.839985275,84.30535063,0.295977282,2.28762052,44.71019352,23.50057697,0.713642686,475.4615969,36.35042146,656.9547501,815.5061588,188.6375295,5.668748673,4.487131044,3.223966946,12.66100774,8.153547027,33.08683768,50.59375958,28.15228121,12.29717064
176,2018_EEL,1,Black Walnut,1,0,0,0,0,14.77263775,283.489554,0.31210034,33.2365467,5.98911135,2.019999777,50.29602935,0.756956146,2.896892779,0.635474045,220.202834,64.25255847,2.753210775,1.617464128,0.730046497,85.12412177,1.272274814,1.516084619,45.29877459,20.00401662,0.749029892,214.9298254,67.97430552,139.7438707,373.0424628,127.495577,5.752910741,4.173786848,2.346125605,12.35681684,4.417358919,300.9565201,120.3563083,44.79948224,16.99358995
178,2018_EEL,1,Black Walnut,1,0,0,0,0,15.16121082,258.101213,0.320916512,32.75461615,6.003531271,2.548481973,60.27516137,0.763893848,3.141866054,0.999843216,204.257166,61.93995859,2.571903933,1.553350495,1.005480219,82.79580454,0.739935867,1.895575906,45.60189337,28.92188628,0.17627289,350.9619127,75.33310482,183.393201,622.6077856,205.3334496,5.568788576,4.379526085,2.657098286,12.18999027,5.546275823,56.06296161,30.17529809,34.38977897,14.41096135
180,2018_EEL,1,Black Walnut,1,0,0,0,0,14.34879933,275.4718423,0.313407918,32.10785447,5.634417106,2.315791083,57.3310158,0.741611665,2.471274659,0.732635231,226.8135008,64.96547711,2.786767127,2.007934059,1.06439414,84.01350904,0.83656655,1.540526342,45.8522376,28.80717452,0.658747107,268.0004246,56.17793178,273.9902618,597.6543097,137.176585,4.581196746,4.540698522,2.33520858,11.54150851,5.881907589,238.3058152,60.5446132,41.16373188,15.09170015
181,2018_EEL,1,Black Walnut,0,0,0,0,0,12.43766839,279.7582508,0.298762065,30.01213722,5.522475627,3.194606277,45.64839451,0.765586118,2.902372664,0.789300151,243.2242661,62.06493529,2.569476877,2.081206737,1.056401313,82.58787688,0.702084677,1.68457559,45.28546927,20.43881238,0.415038205,269.77916,75.54462743,273.988707,469.8639824,176.6190302,5.628770655,4.222042199,3.551417785,11.00464894,8.193268216,120.4743451,53.09684226,32.35117951,12.10734503
182,2018_EEL,1,Black Walnut,1,0,0,0,0,16.73021291,276.2721684,0.38642175,28.42844112,6.909910326,2.216208458,51.12783754,0.774862773,3.1441834,0.798740904,175.2300029,59.56394566,2.433380783,1.901122306,0.642271885,82.21822823,0.841463037,1.278951545,44.98552026,26.82318628,0.384022706,142.2169643,38.78708488,151.3914847,487.6779003,173.1095077,4.26525257,4.301285347,2.999310151,12.01789269,8.323756913,218.1270417,44.37556049,53.13209764,14.00000455
183,2018_EEL,1,Black Walnut,1,0,0,0,0,11.89642438,282.8695776,0.311977332,31.93404307,5.045119991,3.011836925,50.77296496,0.77636531,3.034561064,0.984883835,212.8254694,58.9181266,2.326740427,1.296737928,1.027127667,80.79570253,0.911418771,1.612543064,45.29731932,19.40283338,0.421775005,260.0303783,66.47762245,436.7148256,678.7942072,162.4288701,5.465187218,4.011294086,1.85256041,11.24444728,6.905741252,73.68972668,28.49261536,34.88501392,16.67818505
184,2018_EEL,1,Black Walnut,1,0,0,0,0,12.47942916,283.0855107,0.28599152,30.81057555,5.19253242,2.942772841,48.76896215,0.771255832,3.154766003,0.957339313,191.3016793,59.40757468,2.299306774,2.076630224,1.012210031,83.5130076,0.766573172,1.907245642,45.52004704,26.23890779,0.436923635,255.255231,79.21750086,278.5814907,560.5695269,161.8057561,5.764326434,4.437591217,3.168575058,12.18332912,6.835456966,241.1823703,40.22687858,33.87887133,11.54470261
185,2018_EEL,1,Black Walnut,0,0,0,0,0,15.33876929,284.6972832,0.303478265,32.76411685,6.610185758,2.209666188,55.90103717,0.769473649,2.627970858,0.876620164,279.9896904,67.91020129,3.205069839,1.098622634,0.599931656,87.61168169,0.679713011,1.975428473,43.73436996,24.31916467,0.306925177,331.7510283,66.52609252,475.7619044,827.1487992,122.8666954,7.42412368,4.091476295,1.666921802,14.30525016,6.029283517,132.2095891,141.6652033,26.17033693,15.40213933
186,2018_EEL,1,Black Walnut,1,0,0,0,0,13.46772922,286.8680235,0.281026724,33.42571735,5.629357398,2.328323526,47.17013787,0.777597861,3.224017038,1.074282379,182.1525456,61.75907849,2.54981691,1.550530144,1.076026912,85.80795598,1.156912223,1.899813801,45.33608083,24.13330518,0.337341736,313.5357795,77.31874787,182.3612627,572.8596271,171.1048125,6.947986702,4.288143416,1.628381781,13.30276369,4.747924805,132.9392931,63.2828855,35.32859521,17.34002605
