,Experiment,Time,Species,Gm,Drought,Nutrient_Deficiency,Fs,Salinity,Photo,Ci,Cond,CTleaf,Trmmol,WUEi,WUEin,Fv_Fm,Fv_Fo,PI,SLA,LWC,Suc,OP,OP100,RWC,WP,N,C,Neoxanthin,Violaxanthin,Lutein,Zeaxanthin,Chl_b,Chl_a,B_carotene,Glucose,Fructose,Sucrose,Sugars,Starch,Ellagic,Gal,Rut,CTs
0,2018_EEL,0,Black Walnut,0,0,0,0,0,4.00892852717431,292.743465333621,0.0712299827087418,30.2078290907553,1.76279046954834,4.07442655125429,51.2009315529375,0.773955271102098,2.9173666056076,1.1334362917912,290.122053450136,64.1286991304484,2.79164763113822,1.22764968369354,0.921473442491231,92.3162685554183,1.74139081331304,2.32008898607841,42.6271552004377,57.0063427291736,2.41108579194071,415.70980391723,94.219549276208,802.547155035021,1056.793840825,180.672913265553,4.11411963951143,4.32104381868621,2.10687727447846,10.377294581854,2.43028395154056,215.327766449125,123.012941710122,37.911137279118,16.1533537871695
1,2018_EEL,0,Black Walnut,0,0,0,0,0,5.13025933694836,283.885986722972,0.0746045717729651,30.4032383730508,1.34868174370922,3.10606215869149,51.9333661368566,0.775108721466522,3.39428520762098,1.12956599655486,253.712861920797,64.6930726151318,2.78371274404198,1.14710031449176,0.988842512919154,91.1485214686952,1.93708458704736,2.52692867777996,43.6294215073961,55.9710150673567,2.81411116824479,426.025680094274,85.8783290695141,550.817214464006,1036.71229231883,185.691350899179,5.25335914941969,4.3988999022954,2.09009280896952,10.4307794865659,1.62073229654678,159.648059379887,140.224392256262,34.9137997513431,12.9049817468166
2,2018_EEL,0,Black Walnut,0,0,0,0,0,8.85828154266944,296.908460084422,0.140621033035374,29.6700818587325,2.40490440985854,3.72742328275919,43.6128776675815,0.798006259994946,3.86056389818232,1.6492343147161,256.71842503085,65.1374834295072,2.82849031513809,1.01169232227967,0.875702264382457,89.7541939039882,1.65248871935962,2.57182943006879,43.7634223686457,54.6422370371566,2.46172667909934,566.242770753079,49.6180438287073,603.933449591539,970.690311410269,223.876582520824,5.13080886983121,4.1223887248404,2.14820762850287,9.00107207237901,1.20431278917755,169.093819341998,137.268720361378,26.3157444708646,13.4290722555365
3,2018_EEL,0,Black Walnut,0,0,0,0,0,8.27959736960287,280.256304374857,0.201223011532097,38.2120763775157,2.85545299264528,2.58525899128006,57.1937675711414,0.780408919437596,3.4975330718969,1.2412484140913,247.5765603483,62.7577509474639,2.71312116604039,1.33927895903221,1.31857630218892,86.5503539447806,0.860160930939664,2.19173006204619,45.997625617843,30.2025403242145,1.00391390759279,418.987480790875,91.7383495040658,636.919976243484,211.387535364594,134.435161337888,6.99614937820195,5.45523830191759,1.55786286318928,14.3072122748953,5.17727680048003,98.5619549270178,70.0408734427676,15.0971439072076,13.5904561427152
4,2018_EEL,0,Black Walnut,0,0,0,0,0,6.0579316134206,308.239776182182,0.131779115348706,29.1299158525789,1.96708926658583,3.61928351304144,39.2037004946691,0.789943598253992,3.37632552693292,1.17739556563484,232.547625241423,64.3782614302566,2.76746638501887,1.20075355309822,0.891127268529533,90.1162389603164,1.23713630886485,1.95897312870534,43.2018155705306,50.1457855797782,2.18020391381647,271.564177564572,48.4171019722487,532.151211855851,515.561114130042,160.339161746064,6.49059571732141,3.6027859468753,2.16303730574736,10.5920873566594,1.89969080279332,244.16616402552,169.102470026027,40.1678203699562,18.469888910201
5,2018_EEL,0,Black Walnut,0,0,0,0,0,7.92841272295145,295.489774331836,0.120726179343717,29.6311264493148,1.94117916067061,4.14598624043063,44.4859596685948,0.797510195729636,3.8255959494367,1.54956757094407,247.038970204111,65.555033123644,2.84673216846436,0.776953487513328,1.16442284789154,89.2916607845184,1.95266373658896,2.5475671705418,43.3982365536077,54.5122631696461,2.37322047832698,542.275598806021,51.020441192598,722.121924186113,1236.93390040979,222.587732355581,4.51219636588332,4.12066333161109,2.32983045952591,7.52052699889119,0.996768272449034,243.865219040411,151.20371565137,32.8206010231384,14.3685515826454
6,2018_EEL,0,Black Walnut,0,0,0,0,0,9.85678522231729,314.866021427782,0.142160989124683,29.8939460580243,2.31334742975701,3.81972050046485,35.367620099765,0.798290261754982,3.83463579077331,1.59169604332097,240.609906708108,63.3189140013389,2.71600804740531,0.864132515196831,0.845404490996367,89.0184287771684,2.43117312894375,2.6911111886758,44.2686462771699,57.0424808470094,3.14335026327156,530.429440926723,18.1891812496691,734.452084022686,1162.15912813952,171.906513720037,4.92483060309467,4.16670246596504,1.7722826089758,10.5073574328589,0.057567703732268,110.119014477859,112.852107439767,31.5650726105818,8.64699958737937
7,2018_EEL,0,Black Walnut,0,0,0,0,0,8.41766244120882,283.878703321244,0.219892425328392,34.9256221303486,3.58169471888285,2.31884310811512,56.3802434525887,0.763092537557708,2.93935658804519,0.965868612766124,306.927302690194,65.6454239762851,2.94994606285038,1.39116644074254,1.27737433850059,87.0723184141279,0.0469385789144536,2.67275414272049,45.1648999985506,31.8758876887598,0.749453363757681,361.360739242865,92.1749317565685,769.49076471309,527.798172156788,150.307867141775,6.22890756121112,4.89593335177212,1.9547532293454,13.3636463496286,3.75389929483271,178.262057662651,50.4995459211775,16.7746227072355,12.7617589241792
8,2018_EEL,0,Black Walnut,0,0,0,0,0,6.06353366847538,296.967411951367,0.158856950471915,32.4448651947237,2.43541306339184,3.37395874160697,43.1476866406427,0.778811322185106,3.39003919473182,1.36985053499497,258.508629740387,61.9661664487944,2.7201988183363,1.58288570258983,1.51854117657777,86.3234274055714,0.918219555897739,2.66560952015291,46.031772357549,28.0009558827039,0.794341829850053,423.637015143763,87.2482229097157,582.512559944669,483.191075030172,144.110701523738,6.1294428235696,5.30029012238427,1.73884883068312,14.0094656736421,2.51965727890525,175.70275748222,62.6962537608174,14.5965623421043,15.2171487247141
9,2018_EEL,0,Black Walnut,0,0,0,0,0,6.54202859320945,278.138158143472,0.0894315329232726,27.5624837037108,2.14516478573435,3.99712487938657,55.8473489050409,0.767823366471134,3.33460903311137,1.3711953935994,264.917293364419,65.5324022439869,2.95360255930007,1.33462489500479,0.626852438533797,88.5443178238153,2.24062264175335,2.84838350657229,43.6107352808452,53.7621243601019,3.09873369964777,467.508510568412,69.6064506085647,703.280124334991,1108.25644195091,192.992174705311,5.3479756312197,4.30788338231005,2.76589716786643,10.691394936619,2.08268762773962,263.126189022697,155.385762511343,23.6009197442159,11.1597370821638
